genres,app_name,item_id,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,sin dato,release_date
"['Adventure', 'Indie']",Violett Remastered,257830,Forever Entertainment S. A.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Indie', 'Simulation']",Blockland,250340,"Eric Hartman,Ben Garney,Anthony Rotondo",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2007
sin dato,The Typing of the Dead: Overkill - Filth DLC,259211,Modern Dream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013
"['Action', 'Adventure']",Just Cause 2: Multiplayer Mod,259080,Avalanche Studios,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",DayZ,221100,Bohemia Interactive,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2013
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",King's Bounty: Legions | Beast Master Pack,264680,Nival,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2013
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",King's Bounty: Legions | Sure Steps Pack,261210,Nival,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2013
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",King's Bounty: Legions | Champion of the Realm Pack,264681,Nival,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2013
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",King's Bounty: Legions | True Tactician Ultimate Pack,264683,Nival,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2013
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",King's Bounty: Legions | Lord of Chaos Pack,264682,Nival,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2013
['Action'],Samurai Gunn,239090,Teknopants,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
['Strategy'],Company of Heroes 2 - Southern Fronts Mission Pack,260290,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Casual', 'Indie', 'Strategy']",Small World 2,235620,Days of Wonder,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Simulation'],OMSI 2: Steam Edition,252530,MR-Software GbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Rust,252490,Facepunch Studios,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2013
"['Casual', 'Indie', 'Strategy']",Small World 2 - Cursed!,259590,sin dato,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Action', 'Adventure', 'Casual', 'Indie']",Tiny Brains,253690,Spearhead Games,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Casual', 'Indie', 'Strategy']",Small World 2 - Grand Dames,259591,sin dato,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Casual', 'Indie', 'Strategy']",Small World 2 - Be not Afraid...,259592,Days of Wonder,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Indie', 'RPG', 'Strategy']",NEO Scavenger,248860,Blue Bottle Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2014
"['Action', 'Indie', 'Strategy']",Awesomenauts - Party Boy McPain Skin,256502,Ronimo Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Action', 'Indie', 'Strategy']",Awesomenauts - Titanium Ted Skin,256501,Ronimo Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014
"['Action', 'Indie']",Velocity®Ultra,244890,"Curve Digital,FuturLab",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Racing', 'Sports']",Sonic and All-Stars Racing Transformed - Yogscast DLC,264600,Sumo Digital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013
['Action'],MURI,267360,"Ludosity,Remar Games",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Casual', 'Indie']",Nimble Quest,259780,sin dato,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Indie', 'Strategy']",Zombie Tycoon 2: Brainhov's Revenge,252270,Frima Studio,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Adventure', 'Indie']",Gomo,265330,Fishcow Studio,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
['Audio Production'],Ohm Studio Pro,258510,GRAOUMF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Audio Production', 'Software Training']",Ohm Studio,241660,GRAOUMF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
['Audio Production'],Ohm Cloud,258512,GRAOUMF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
['Audio Production'],Ohm Studio Pro XL,258511,GRAOUMF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Adventure']",Saints Row IV - How the Saints Save Christmas,247303,Deep Silver Volition,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Adventure', 'Casual', 'Indie']",The Novelist,245150,Orthogonal Games,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Indie', 'Strategy']",Unity of Command - Black Turn DLC,258420,2x2 Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Disturbed - “Asylum”,258389,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
['Strategy'],Wargame: AirLand Battle - Magna Carta DLC,260850,Eugen Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
sin dato,Deck Unlock - “Up to Mischief”,215917,sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013
sin dato,Foil Conversion - “Enchanter's Arsenal”,215916,sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013
['Simulation'],Trainz Simulator DLC: SS4 China Coal Heavy Haul Pack,24679,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
sin dato,Magic 2014 - Deck Pack 2,215911,sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013
sin dato,Foil Conversion - “Up to Mischief”,215918,sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013
sin dato,Deck Unlock - “Enchanter's Arsenal”,215915,sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013
['Simulation'],Train Simulator: East Coast Main Line London-Peterborough Route Add-On,222618,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound - Soundtrack,268090,sin dato,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2013
['Simulation'],Train Simulator: First Capital Connect Class 321 EMU Add-On,222623,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'RPG']",PAYDAY 2: Gage Weapon Pack #01,267380,OVERKILL - a Starbreeze Studio.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Indie', 'Sports']",Speedball 2 HD,251690,Vivid Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013
['RPG'],FINAL FANTASY VIII,39150,Square Enix,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Adventure', 'Indie']",SteamWorld Dig,252410,Image &amp; Form,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Free to Play', 'RPG']",Marvel Puzzle Quest - S.H.I.E.L.D. New Recruit Pack,265130,Demiurge Studios,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
['Simulation'],Professional Farmer 2014 - Good Ol’ Times DLC,264830,PlayWay S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Free to Play', 'RPG']",Marvel Puzzle Quest - Avengers’ Battle Kit,265131,Demiurge Studios,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
"['Free to Play', 'RPG']",Marvel Puzzle Quest - Nick Fury’s Doomsday Plan,265132,Demiurge Studios,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
"['Casual', 'Free to Play', 'RPG']",Marvel Puzzle Quest,234330,Demiurge Studios,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
"['Simulation', 'Strategy']",Omerta - The Japanese Incentive,215374,Haemimont Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013
"['Adventure', 'Casual', 'Indie']",Draw a Stickman: EPIC,248650,Hitcents,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Kazuyoshi Saito - “Yasashiku Naritai”,258386,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Adventure', 'Indie', 'RPG']",Postmortem: One Must Die (Extended Cut),263140,Unbound Creations,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Indie']",Dollar Dash: Winter Pack,214332,Candygun Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Adventure']",Tiny Barbarian DX,253350,StarQuail Games,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Indie']",Vector,248970,sin dato,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Adventure', 'Indie', 'RPG']",Two Brothers,259760,Ackk Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Adventure', 'Free to Play', 'Indie']",Half-Life: Before,261980,Andrii Vintsevych,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2009
"['Action', 'Indie']",Dead Sky,259700,sin dato,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Inspirational Vol. 1,265460,Degica,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Adventurer's Journey,265461,Degica,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013
"['Indie', 'Strategy']",Tank Operations: European Campaign,258240,Linked Dimensions,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Utilities', 'Video Production']",MovieWriterPro,250360,The Writer Zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - High Fantasy Resource Pack,265463,Enterbrain,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013
"['Design &amp; Illustration', 'Utilities', 'Web Publishing']",RPG Maker VX Ace - Sinister Hollows,265462,Murray Atkinson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2013
['Action'],The Typing of The Dead: Overkill - Shakespeare DLC,259210,sin dato,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Free to Play', 'Indie', 'RPG']",Forge - Assassin VIP Pack,266880,Dark Vale Games,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Racing', 'Sports']",Gas Guzzlers Extreme,243800,Gamepires,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013
"['Casual', 'Indie', 'Strategy']",Highborn - Chapter 3,256180,Jet Set Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Action', 'Adventure']",Saints Row IV - Element of Destruction Pack,247300,Deep Silver Volition,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Adventure']",Saints Row IV - Zinyak Attack Pack,247301,Deep Silver Volition,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'RPG']",Borderlands 2: Headhunter 2: Wattle Gobbler,245910,"Gearbox Software,Aspyr (Mac &amp; Linux)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
['Utilities'],Mosaico,257650,Soulid Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
"['Casual', 'Indie', 'Simulation']",Songs2See,248270,Songquito UG,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'Adventure']",Batman: Arkham Origins - Infinite Earths Skin Pack,237621,sin dato,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Adventure']",Batman: Arkham Origins - Black Mask Challenge Pack,237618,"WB Games Montreal,Splash Damage",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Casual', 'Indie', 'Strategy']",Elder Sign: Omens,257670,"Fantasy Flight Publishing, Inc.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011
['Simulation'],Professional Farmer 2014,258880,PlayWay S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'RPG', 'Simulation']",State of Decay - Breakdown,259040,Undead Labs,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2013
"['Indie', 'Strategy']",Space Hulk - Sword of Halcyon Campaign,246563,sin dato,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Indie', 'Strategy']",Space Hulk - Behemoth Skin DLC,265410,Full Control Studios,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Casual', 'Indie']",Gravity Badgers,267060,Wales Interactive,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Radiohead Song Pack,258383,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Radiohead - “Creep”,258378,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Radiohead - “Just”,258379,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Radiohead - “Optimistic”,258380,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Radiohead - “Karma Police”,258381,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Commander: Soviet Industry Tactics,249082,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - German Commander: Elite Troops Doctrine,249088,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Commander: Partisan Tactics,249090,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Skin: (M) Two Tone Spring Front,249113,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Skin: (H) Two Tone Don Front,249111,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Skin: (M) Makeshift Sand Southern Front,249116,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Skin: (L) Two Tone Don Front,249109,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Skin: (L) Two Tone Spring Front,249112,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Skin: (H) Two Tone Spring Front,249114,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Skin: (L) Makeshift Sand Southern Front,249115,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],CoH 2 - Soviet Skin: (H) Makeshift Sand Southern Front,249117,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Indie', 'RPG', 'Simulation', 'Strategy']",Redshirt,247870,The Tiniest Shark,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2013
"['Indie', 'Simulation']",Hardcore Package Part 1 / for Hacker Evolution: Untold,259240,exosyphen studios,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'RPG']",Blood Knights,258220,Deck 13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
"['Adventure', 'Indie', 'RPG', 'Strategy']",Wasteland 1 - The Original Classic,259130,inXile Entertainment,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1988
['Strategy'],CoH 2 - German Commander: Luftwaffe Supply Doctrine,249087,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Simulation'],Train Simulator: Stevens Pass Route Add-On,222617,G-TraX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'Indie', 'RPG']",3079 -- Block Action RPG,259620,Phr00t's Software,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2011
"['Action', 'Indie', 'Strategy']",Awesomenauts - Private Mels Skin,204315,Ronimo Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Adventure', 'Casual', 'Indie', 'RPG']",Hero of the Kingdom,259550,Lonely Troops,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2012
"['Action', 'Indie']",Chivalry: Deadliest Warrior,241280,Torn Banner Studios,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'RPG']",PAYDAY 2: Armored Transport,264610,OVERKILL - a Starbreeze Studio.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013
['Simulation'],Train Simulator: WSR Diesels Loco Add-On,222616,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
['Simulation'],Train Simulator: West Somerset Railway Route Add-On,222615,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'Adventure']",Deadfall Adventures,231330,The Farm 51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
['Simulation'],Emergency 2014,260930,Sixteen Tons Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
['Strategy'],Earth 2140,253860,Reality Pump Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Action', 'Simulation']",X Rebirth,2870,Egosoft,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Adventure', 'Indie']",Contrast,224460,Compulsion Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['RPG', 'Strategy']",Baldur's Gate II: Enhanced Edition,257350,Beamdog,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Hymns of Abraham,226670,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2013
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Warriors of Faith Unit Pack,226669,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2013
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Military Orders Unit Pack,226668,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2013
"['Action', 'Adventure']",Saints Row IV - Thank You Pack,255050,Deep Silver Volition,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Action', 'Casual', 'Free to Play']",Dungeonland,218130,Critical Studio,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Racing', 'Sports']",GRID 2 - Bathurst Track Pack,255691,"Codemasters Racing,Feral Interactive (Mac)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013
"['Racing', 'Sports']",GRID 2 - Classic GRID Pack,255692,"Codemasters Racing,Feral Interactive (Mac)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013
['Action'],Injustice: Gods Among Us Ultimate Edition,242700,"NetherRealm Studios,High Voltage Software",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
['Animation &amp; Modeling'],Aartform Curvy 3D 3.0,253670,Aartform,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
['Action'],BioShock Infinite: Burial at Sea - Episode One,214931,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Hotei - “Thrill”,258356,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'Adventure']",Saints Row IV - Pirate's Booty Pack,247299,Deep Silver Volition,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
['Simulation'],Agricultural Simulator: Historical Farming,259890,Actalogic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012
['Simulation'],Farming Giant,259910,Actalogic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013
"['Action', 'Indie']",Intake,237760,Cipher Prime Studios,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
['Indie'],Type:Rider,258890,Ex Nihilo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
"['Racing', 'Simulation', 'Sports']",MotoGP™13: MotoGP™ Champions,240612,Milestone S.r.l.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2013
"['Action', 'Strategy']",Anomaly Warzone Earth Mobile Campaign,252170,11 bit studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
"['Action', 'Strategy']",Anomaly Korea,251530,11 bit studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],Magic 2014 - Deck Pack 1,215910,Stainless Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],Magic 2014 “Unfinished Business” Foil Conversion,215924,Stainless Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
['Strategy'],Magic 2014 “Unfinished Business” Deck Key,215923,Stainless Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013
